"jobcountry","country","month","posted_wage_growth_yoy","posted_wage_growth_yoy_3moavg"
"ES","Spain",Mar 2022,0.0192307692307692,0.00933656659913643
"ES","Spain",Apr 2022,0.0242727272727272,0.0145011655011655
"ES","Spain",May 2022,0.0317460317460319,0.0250831760831761
"ES","Spain",Jun 2022,0.039348710990502,0.0317891566697537
"ES","Spain",Jul 2022,0.0217692877699082,0.0309546768354807
"ES","Spain",Aug 2022,0.0365641711229947,0.0325607232944683
"ES","Spain",Sep 2022,0.041527870308683,0.033287109733862
"ES","Spain",Oct 2022,0.037037037037037,0.0383763594895716
"ES","Spain",Nov 2022,0.0384615384615385,0.0390088152690862
"ES","Spain",Dec 2022,0.0428915662650602,0.0394633805878786
"FR","France",Jan 2019,0.0147058823529411,NA
"FR","France",Feb 2019,0.0129870129870129,NA
"FR","France",Mar 2019,0.0147555389451089,0.014149478095021
"FR","France",Apr 2019,0.0105649977032611,0.0127691832117943
"FR","France",May 2019,0.0125,0.0126068455494567
"FR","France",Jun 2019,0.01,0.011021665901087
"FR","France",Jul 2019,0.00952097590002965,0.0106736586333432
"FR","France",Aug 2019,0.0117021663931919,0.0104077140977405
"FR","France",Sep 2019,0.0128205128205128,0.0113478850379114
"FR","France",Oct 2019,0.00941176470588245,0.011311481306529
"FR","France",Nov 2019,0.0130100941712316,0.0117474572325423
"FR","France",Dec 2019,0.00103241539411758,0.00781809142374386
"FR","France",Jan 2020,0.00194552529182901,0.00532934495239272
"FR","France",Feb 2020,0.00682261208576995,0.00326685092390551
"FR","France",Mar 2020,0.0115907274180655,0.0067862882652215
"FR","France",Apr 2020,0.0208041666666666,0.013072502056834
"FR","France",May 2020,0.011921978925804,0.0147722910035121
"FR","France",Jun 2020,0.00913922676590362,0.0139551241194581
"FR","France",Jul 2020,0.0101085063236636,0.0103899040051237
"FR","France",Aug 2020,0.00752034642401023,0.00892269317119247
"FR","France",Sep 2020,0.0111111111111111,0.00957998795292828
"FR","France",Oct 2020,0.0119047619047619,0.0101787398132944
"FR","France",Nov 2020,0.0109216835375598,0.0113125188511443
"FR","France",Dec 2020,0.00916666666666655,0.0106643707029961
"FR","France",Jan 2021,0.00401606425702816,0.00803480482041818
"FR","France",Feb 2021,0,0.00439424364123157
"FR","France",Mar 2021,0,0.00133868808567605
"FR","France",Apr 2021,0,0
"FR","France",May 2021,0,0
"FR","France",Jun 2021,0,0
"FR","France",Jul 2021,0.00341743237625325,0.00113914412541775
"FR","France",Aug 2021,0.00341734301580532,0.00227825846401952
"FR","France",Sep 2021,0.00310570987654324,0.00331349508953394
"FR","France",Oct 2021,0.00775193798449614,0.00475833029228157
"FR","France",Nov 2021,0.0102127659574469,0.00702347127282876
"FR","France",Dec 2021,0.01148875323104,0.00981781905766103
"FR","France",Jan 2022,0.0249999999999999,0.015567173062829
"FR","France",Feb 2022,0.0271604938271606,0.0212164156860668
"FR","France",Mar 2022,0.0266909980573093,0.0262838306281566
"FR","France",Apr 2022,0.0277056832161617,0.0271857250335439
"FR","France",May 2022,0.0399562123700055,0.0314509645478255
"FR","France",Jun 2022,0.0408450704225352,0.0361689886695674
"FR","France",Jul 2022,0.0423643512450851,0.0410552113458752
"FR","France",Aug 2022,0.0545454545454545,0.0459182920710249
"FR","France",Sep 2022,0.0483870967741935,0.048432300854911
"FR","France",Oct 2022,0.0478536440677966,0.0502620651291482
"FR","France",Nov 2022,0.0465116279069768,0.0475841229163223
"FR","France",Dec 2022,0.0482954545454546,0.0475535755067427
"GB","UK",Jan 2019,0.0273972602739727,NA
"GB","UK",Feb 2019,0.0285714285714285,NA
"GB","UK",Mar 2019,0.0307692307692307,0.0289126398715439
"GB","UK",Apr 2019,0.0369708994708995,0.0321038529371862
"GB","UK",May 2019,0.0329670329670331,0.0335690544023877
"GB","UK",Jun 2019,0.0304551282051283,0.033464353547687
"GB","UK",Jul 2019,0.0294117647058822,0.0309446419593479
"GB","UK",Aug 2019,0.0333333333333334,0.031066742081448
"GB","UK",Sep 2019,0.0275972793740166,0.0301141258044108
"GB","UK",Oct 2019,0.0277777777777777,0.0295694634950426
"GB","UK",Nov 2019,0.0299569019855026,0.028443986379099
"GB","UK",Dec 2019,0.0271903323262841,0.0283083373631881
"GB","UK",Jan 2020,0.0263958333333334,0.02784768921504
"GB","UK",Feb 2020,0.0277777777777777,0.0271213144791317
"GB","UK",Mar 2020,0.0309278350515463,0.0283671487208858
"GB","UK",Apr 2020,0.0452023558952772,0.0346359895748671
"GB","UK",May 2020,0.0381950805767599,0.0381084238411945
"GB","UK",Jun 2020,0.03,0.0377991454906791
"GB","UK",Jul 2020,0.0285714285714285,0.0322555030493961
"GB","UK",Aug 2020,0.0267901174168298,0.0284538486627528
"GB","UK",Sep 2020,0.0278786952133186,0.0277467470671923
"GB","UK",Oct 2020,0.0285714285714285,0.0277467470671923
"GB","UK",Nov 2020,0.0304506699147382,0.0289669312331618
"GB","UK",Dec 2020,0.0280011518279937,0.0290077501047201
"GB","UK",Jan 2021,0.0325027085590466,0.0303181767672595
"GB","UK",Feb 2021,0.0303030303030303,0.0302689635633568
"GB","UK",Mar 2021,0.024390243902439,0.029065327588172
"GB","UK",Apr 2021,0.00781297686626381,0.020835417023911
"GB","UK",May 2021,0.0192143467122117,0.0171391891603048
"GB","UK",Jun 2021,0.0275052276017371,0.0181775170600709
"GB","UK",Jul 2021,0.0344827586206897,0.0270674443115462
"GB","UK",Aug 2021,0.0363636363636364,0.0327838741953544
"GB","UK",Sep 2021,0.0375939849624061,0.0361467933155774
"GB","UK",Oct 2021,0.0422814734201558,0.0387463649153994
"GB","UK",Nov 2021,0.0414117647058823,0.0404290743628147
"GB","UK",Dec 2021,0.0453163902035884,0.0430032094432088
"GB","UK",Jan 2022,0.0416666666666667,0.0427982738587125
"GB","UK",Feb 2022,0.0448660601252469,0.0439497056651673
"GB","UK",Mar 2022,0.0555555555555556,0.0473627607824897
"GB","UK",Apr 2022,0.0637668918918919,0.0547295025242314
"GB","UK",May 2022,0.0655377840797055,0.0616200771757176
"GB","UK",Jun 2022,0.0640834752102357,0.064462717060611
"GB","UK",Jul 2022,0.0597444444444444,0.0631219012447952
"GB","UK",Aug 2022,0.0625,0.06210930655156
"GB","UK",Sep 2022,0.0624315443592551,0.0615586629345665
"GB","UK",Oct 2022,0.0605648201328874,0.0618321214973809
"GB","UK",Nov 2022,0.0590331217979803,0.0606764954300409
"GB","UK",Dec 2022,0.0611442456372875,0.0602473958560517
"IE","Ireland",Jan 2019,0.032258064516129,NA
"IE","Ireland",Feb 2019,0.030971626984127,NA
"IE","Ireland",Mar 2019,0.0196078431372548,0.027612511545837
"IE","Ireland",Apr 2019,0.0333333333333334,0.0279709344849051
"IE","Ireland",May 2019,0.0271493212669682,0.0266968325791855
"IE","Ireland",Jun 2019,0.0319262782401903,0.0308029776134973
"IE","Ireland",Jul 2019,0.0347852389594677,0.0312869461555421
"IE","Ireland",Aug 2019,0.0263157894736843,0.0310091022244475
"IE","Ireland",Sep 2019,0.0357142857142858,0.0322717713824793
"IE","Ireland",Oct 2019,0.0267380179855395,0.0295893643911699
"IE","Ireland",Nov 2019,0.013157894736842,0.0252033994788891
"IE","Ireland",Dec 2019,0.0178571428571428,0.0192510185265081
"IE","Ireland",Jan 2020,0.0165207980425371,0.0158452785455073
"IE","Ireland",Feb 2020,0.017315461150843,0.017231134016841
"IE","Ireland",Mar 2020,0,0.0112787530644601
"IE","Ireland",Apr 2020,0.0555555555555556,0.0242903389021329
"IE","Ireland",May 2020,0.0212765957446808,0.0256107171000788
"IE","Ireland",Jun 2020,0,0.0256107171000788
"IE","Ireland",Jul 2020,0.00917431192660545,0.0101503025570954
"IE","Ireland",Aug 2020,0,0.00305810397553515
"IE","Ireland",Sep 2020,0,0.00305810397553515
"IE","Ireland",Oct 2020,0.0182372505543237,0.00607908351810789
"IE","Ireland",Nov 2020,0.0217391304347827,0.0133254603297021
"IE","Ireland",Dec 2020,0.007510729613734,0.0158290368676135
"IE","Ireland",Jan 2021,0.0201729106628241,0.0164742569037803
"IE","Ireland",Feb 2021,0,0.00922788009218604
"IE","Ireland",Mar 2021,0.0249999999999999,0.015057636887608
"IE","Ireland",Apr 2021,0,0.0083333333333333
"IE","Ireland",May 2021,0.010176,0.0117253333333333
"IE","Ireland",Jun 2021,0.0224680980964643,0.0108813660321548
"IE","Ireland",Jul 2021,0.0251716247139586,0.0192719076034743
"IE","Ireland",Aug 2021,0.0268571428571427,0.0248322885558552
"IE","Ireland",Sep 2021,0.0256410256410255,0.025889931070709
"IE","Ireland",Oct 2021,0.0236051502145922,0.0253677729042535
"IE","Ireland",Nov 2021,0.0283119658119657,0.0258527138891945
"IE","Ireland",Dec 2021,0.0416666666666667,0.0311945942310749
"IE","Ireland",Jan 2022,0.0203883495145629,0.0301223273310651
"IE","Ireland",Feb 2022,0.0360360360360361,0.0326970174057553
"IE","Ireland",Mar 2022,0.032900432900433,0.0297749394836773
"IE","Ireland",Apr 2022,0.0384615384615385,0.0357993357993359
"IE","Ireland",May 2022,0.0524334365325078,0.0412651359648264
"IE","Ireland",Jun 2022,0.05,0.0469649916646821
"IE","Ireland",Jul 2022,0.0548873150933256,0.0524402505419445
"IE","Ireland",Aug 2022,0.0511627906976744,0.0520167019303333
"IE","Ireland",Sep 2022,0.0486122159707256,0.0515541072539085
"IE","Ireland",Oct 2022,0.04,0.0465916688894667
"IE","Ireland",Nov 2022,0.0507152036419529,0.0464424732042262
"IE","Ireland",Dec 2022,0.04,0.0435717345473177
"IT","Italy",Jan 2019,0.02,NA
"IT","Italy",Feb 2019,0,NA
"IT","Italy",Mar 2019,0,0.00666666666666667
"IT","Italy",Apr 2019,0,0
"IT","Italy",May 2019,0.0128787878787878,0.00429292929292927
"IT","Italy",Jun 2019,0,0.00429292929292927
"IT","Italy",Jul 2019,0,0.00429292929292927
"IT","Italy",Aug 2019,0,0
"IT","Italy",Sep 2019,0,0
"IT","Italy",Oct 2019,0,0
"IT","Italy",Nov 2019,0,0
"IT","Italy",Dec 2019,-0.0284455128205128,-0.00948183760683761
"IT","Italy",Jan 2020,0,-0.00948183760683761
"IT","Italy",Feb 2020,0,-0.00948183760683761
"IT","Italy",Mar 2020,0,0
"IT","Italy",Apr 2020,0,0
"IT","Italy",May 2020,0,0
"IT","Italy",Jun 2020,0,0
"IT","Italy",Jul 2020,0,0
"IT","Italy",Aug 2020,0.0133333333333334,0.00444444444444447
"IT","Italy",Sep 2020,0.0000926097425448802,0.0044753143586261
"IT","Italy",Oct 2020,0.0078125,0.00707948102529277
"IT","Italy",Nov 2020,0,0.00263503658084829
"IT","Italy",Dec 2020,0,0.00260416666666667
"IT","Italy",Jan 2021,0,0
"IT","Italy",Feb 2021,0,0
"IT","Italy",Mar 2021,0,0
"IT","Italy",Apr 2021,0,0
"IT","Italy",May 2021,0,0
"IT","Italy",Jun 2021,0.00961538461538458,0.00320512820512819
"IT","Italy",Jul 2021,0.02,0.00987179487179487
"IT","Italy",Aug 2021,0.0154277777777778,0.0150143874643875
"IT","Italy",Sep 2021,0.0188679245283019,0.0180985674353599
"IT","Italy",Oct 2021,0.0089282163451978,0.0144079728837592
"IT","Italy",Nov 2021,0.0224873666479506,0.0167611691738168
"IT","Italy",Dec 2021,0.0461538461538462,0.0258564763823315
"IT","Italy",Jan 2022,0.0384615384615385,0.0357009170877784
"IT","Italy",Feb 2022,0.037037037037037,0.0405508072174739
"IT","Italy",Mar 2022,0.0384615384615385,0.0379867046533714
"IT","Italy",Apr 2022,0.0619469026548674,0.045815159384481
"IT","Italy",May 2022,0.0495901639344263,0.0499995350169441
"IT","Italy",Jun 2022,0.0588235294117647,0.0567868653336861
"IT","Italy",Jul 2022,0.0497933884297521,0.0527356939253144
"IT","Italy",Aug 2022,0.0491935483870968,0.0526034887428712
"IT","Italy",Sep 2022,0.04,0.0463289789389496
"IT","Italy",Oct 2022,0.04,0.0430645161290323
"IT","Italy",Nov 2022,0.0432115230728194,0.0410705076909398
"IT","Italy",Dec 2022,0.0384615384615385,0.0405576871781193
"NL","Netherlands",Jan 2019,0.0161128903122498,NA
"NL","Netherlands",Feb 2019,0.0196566310027371,NA
"NL","Netherlands",Mar 2019,0.0200520833333333,0.0186072015494401
"NL","Netherlands",Apr 2019,0.0221486810551559,0.0206191317970754
"NL","Netherlands",May 2019,0.0201487910725358,0.020783185153675
"NL","Netherlands",Jun 2019,0.0217391304347827,0.0213455341874914
"NL","Netherlands",Jul 2019,0.0198076405703524,0.0205651873592236
"NL","Netherlands",Aug 2019,0.0141537400153071,0.0185668370068141
"NL","Netherlands",Sep 2019,0.0248771906142031,0.0196128570666209
"NL","Netherlands",Oct 2019,0.0223684210526316,0.0204664505607139
"NL","Netherlands",Nov 2019,0.0249999999999999,0.0240818705556115
"NL","Netherlands",Dec 2019,0.0222222222222221,0.0231968810916179
"NL","Netherlands",Jan 2020,0.0250172481766213,0.0240798234662811
"NL","Netherlands",Feb 2020,0.0275114678899083,0.0249169794295839
"NL","Netherlands",Mar 2020,0.0300384212364653,0.0275223791009983
"NL","Netherlands",Apr 2020,0.0207999999999999,0.0261166297087912
"NL","Netherlands",May 2020,0.0172413793103448,0.0226932668489367
"NL","Netherlands",Jun 2020,0.00877192982456143,0.015604436378302
"NL","Netherlands",Jul 2020,0.0084389688078621,0.0114840926475894
"NL","Netherlands",Aug 2020,0.00277226479085535,0.00666105447442629
"NL","Netherlands",Sep 2020,0.00972034841507319,0.00697719400459688
"NL","Netherlands",Oct 2020,0.00354381545469395,0.0053454762202075
"NL","Netherlands",Nov 2020,0.00869366323242771,0.00731927570073162
"NL","Netherlands",Dec 2020,0.00490771871015883,0.0057150657990935
"NL","Netherlands",Jan 2021,0.0135453088578087,0.00904889693346508
"NL","Netherlands",Feb 2021,0.0020876826722338,0.00684690341340044
"NL","Netherlands",Mar 2021,0,0.00521099717668083
"NL","Netherlands",Apr 2021,0.00575209814439137,0.00261326027220839
"NL","Netherlands",May 2021,0.0113636363636365,0.00570524483600928
"NL","Netherlands",Jun 2021,0.0179666637321361,0.0116941327467213
"NL","Netherlands",Jul 2021,0.0208472037283621,0.0167258346080449
"NL","Netherlands",Aug 2021,0.0207294429708224,0.0198477701437735
"NL","Netherlands",Sep 2021,0.022852998065764,0.0214765482549828
"NL","Netherlands",Oct 2021,0.0278079999234574,0.0237968136533479
"NL","Netherlands",Nov 2021,0.0217391304347827,0.0241333761413347
"NL","Netherlands",Dec 2021,0.0250456204379561,0.0248642502653987
"NL","Netherlands",Jan 2022,0.0205684426224979,0.0224510644984122
"NL","Netherlands",Feb 2022,0.0210398361896075,0.0222179664166872
"NL","Netherlands",Mar 2022,0.0327868852459017,0.0247983880193357
"NL","Netherlands",Apr 2022,0.0300002235486108,0.0279423149947066
"NL","Netherlands",May 2022,0.0392725865738053,0.0340198984561059
"NL","Netherlands",Jun 2022,0.0457272314761055,0.0383333471995072
"NL","Netherlands",Jul 2022,0.0434782608695652,0.042826026306492
"NL","Netherlands",Aug 2022,0.0397773216396093,0.0429942713284267
"NL","Netherlands",Sep 2022,0.0416666666666667,0.0416407497252804
"NL","Netherlands",Oct 2022,0.0384358006081421,0.0399599296381394
"NL","Netherlands",Nov 2022,0.0373443983402491,0.0391489552050193
"NL","Netherlands",Dec 2022,0.0384615384615385,0.0380805791366432
"US","US",Jan 2019,0.0292085302027262,NA
"US","US",Feb 2019,0.0321100917431192,NA
"US","US",Mar 2019,0.0345129186697529,0.0319438468718661
"US","US",Apr 2019,0.032258064516129,0.032960358309667
"US","US",May 2019,0.0303030303030303,0.0323580044963041
"US","US",Jun 2019,0.0303030303030303,0.0309547083740632
"US","US",Jul 2019,0.0304737235633412,0.0303599280564673
"US","US",Aug 2019,0.0344827586206897,0.0317531708290204
"US","US",Sep 2019,0.0285714285714285,0.0311759702518198
"US","US",Oct 2019,0.032258064516129,0.0317707505694157
"US","US",Nov 2019,0.03125,0.0306931643625192
"US","US",Dec 2019,0.0255235725139171,0.0296772123433487
"US","US",Jan 2020,0.0294117647058822,0.0287284457399331
"US","US",Feb 2020,0.0303030303030303,0.0284127891742765
"US","US",Mar 2020,0.0357142857142858,0.0318096935743994
"US","US",Apr 2020,0.0357142857142858,0.033910533910534
"US","US",May 2020,0.023958762886598,0.0317957781050566
"US","US",Jun 2020,0.0196078431372548,0.0264269639127129
"US","US",Jul 2020,0.0212765957446808,0.0216144005895112
"US","US",Aug 2020,0.0232558139534884,0.0213800842784747
"US","US",Sep 2020,0.0263157894736843,0.0236160663906178
"US","US",Oct 2020,0.0285714285714285,0.0260476773328671
"US","US",Nov 2020,0.0285187814856138,0.0278019998435755
"US","US",Dec 2020,0.0305792973402144,0.0292231691324189
"US","US",Jan 2021,0.0333333333333334,0.0308104707197205
"US","US",Feb 2021,0.037037037037037,0.0336498892368616
"US","US",Mar 2021,0.0341354838709678,0.0348352847471127
"US","US",Apr 2021,0.04,0.0370575069693349
"US","US",May 2021,0.0666666666666667,0.0469340501792115
"US","US",Jun 2021,0.0714285714285714,0.0593650793650794
"US","US",Jul 2021,0.0789911646326606,0.0723621342426329
"US","US",Aug 2021,0.0784313725490196,0.0762837028700839
"US","US",Sep 2021,0.0819307822521781,0.0797844398112861
"US","US",Oct 2021,0.0857048966186023,0.0820223504732666
"US","US",Nov 2021,0.0884242993911893,0.0853533260873232
"US","US",Dec 2021,0.0850221613889711,0.0863837857995876
"US","US",Jan 2022,0.0909090909090908,0.0881185172297504
"US","US",Feb 2022,0.088235294117647,0.088055515471903
"US","US",Mar 2022,0.0917594214253539,0.0903012688173639
"US","US",Apr 2022,0.0892857142857142,0.0897601432762383
"US","US",May 2022,0.0821309655937847,0.0877253671016176
"US","US",Jun 2022,0.0795987993377791,0.0836718264057594
"US","US",Jul 2022,0.0740740740740742,0.078601279668546
"US","US",Aug 2022,0.0747663551401869,0.0761464095173467
"US","US",Sep 2022,0.0670415836989789,0.07196067097108
"US","US",Oct 2022,0.064516129032258,0.0687746892904746
"US","US",Nov 2022,0.0625,0.0646859042437457
"US","US",Dec 2022,0.0626728712732841,0.063229666768514
"EA","Euro Area",Jan 2019,0.0187911066115783,NA
"EA","Euro Area",Feb 2019,0.0201641162647358,NA
"EA","Euro Area",Mar 2019,0.0173928552011921,0.0187826926925021
"EA","Euro Area",Apr 2019,0.0132774301933273,0.0169448005530851
"EA","Euro Area",May 2019,0.0186492717598082,0.0164398523847759
"EA","Euro Area",Jun 2019,0.0171982966607695,0.0163749995379683
"EA","Euro Area",Jul 2019,0.0130709657614712,0.016306178060683
"EA","Euro Area",Aug 2019,0.0194271942779907,0.0165654855667438
"EA","Euro Area",Sep 2019,0.00957310380402896,0.0140237546144969
"EA","Euro Area",Oct 2019,0.0145486075669025,0.0145163018829741
"EA","Euro Area",Nov 2019,0.014720031461998,0.0129472476109765
"EA","Euro Area",Dec 2019,0.00296517984377984,0.0107446062908935
"EA","Euro Area",Jan 2020,0.00945858682558104,0.00904793271045296
"EA","Euro Area",Feb 2020,0.011527971513835,0.00798391272773196
"EA","Euro Area",Mar 2020,0.00914791575966475,0.0100448246996936
"EA","Euro Area",Apr 2020,0.0202727028176966,0.0136495300303988
"EA","Euro Area",May 2020,0.00950010452936962,0.0129735743689103
"EA","Euro Area",Jun 2020,0.00849179717229866,0.0127548681731216
"EA","Euro Area",Jul 2020,0.00718211984871632,0.00839134051679487
"EA","Euro Area",Aug 2020,0.00863526336796952,0.0081030601296615
"EA","Euro Area",Sep 2020,0.00725372242716955,0.0076903685479518
"EA","Euro Area",Oct 2020,0.0111428447022342,0.00901061016579108
"EA","Euro Area",Nov 2020,0.00988732156748086,0.00942796289896153
"EA","Euro Area",Dec 2020,0.00257712143078369,0.00786909590016624
"EA","Euro Area",Jan 2021,0.0119220092929605,0.00812881743040836
"EA","Euro Area",Feb 2021,0.0110868068169139,0.00852864584688605
"EA","Euro Area",Mar 2021,0.00680077884343209,0.00993653165110218
"EA","Euro Area",Apr 2021,0.00922364997918301,0.00903707854650968
"EA","Euro Area",May 2021,0.00984751276025644,0.00862398052762384
"EA","Euro Area",Jun 2021,0.012172250376029,0.0104144710384895
"EA","Euro Area",Jul 2021,0.0188085602356386,0.0136094411239747
"EA","Euro Area",Aug 2021,0.0171283506111305,0.016036387074266
"EA","Euro Area",Sep 2021,0.0199730914420429,0.018636667429604
"EA","Euro Area",Oct 2021,0.0187026298063259,0.0186013572864998
"EA","Euro Area",Nov 2021,0.018357656132046,0.0190111257934716
"EA","Euro Area",Dec 2021,0.0251512397708123,0.0207371752363947
"EA","Euro Area",Jan 2022,0.0294582714371609,0.0243223891133397
"EA","Euro Area",Feb 2022,0.029180490207687,0.0279300004718867
"EA","Euro Area",Mar 2022,0.0331789919339439,0.0306059178595973
"EA","Euro Area",Apr 2022,0.037301346330266,0.033220276157299
"EA","Euro Area",May 2022,0.0424383857780957,0.0376395746807685
"EA","Euro Area",Jun 2022,0.0480276903938137,0.0425891408340585
"EA","Euro Area",Jul 2022,0.0426091196213072,0.0443583985977389
"EA","Euro Area",Aug 2022,0.0529938577963905,0.0478768892705038
"EA","Euro Area",Sep 2022,0.0548421661180059,0.0501483811785679
"EA","Euro Area",Oct 2022,0.0517369750506049,0.0531909996550004
"EA","Euro Area",Nov 2022,0.0483951081786152,0.051658083115742
"EA","Euro Area",Dec 2022,0.0479913674519316,0.0493744835603839
